1623.2300, 1183.9301, -0.0000
1623.2600, 1176.0400, -0.6900
1623.2700, 220.3700, -0.0900
1623.2800, 1172.0500, -1.1900
1623.2800, 225.3900, -0.6300
1623.2800, 1177.4000, -0.5200
1623.2800, 1181.4700, -0.0900
1623.2900, 217.9400, 0.0000
1623.3000, 226.7600, -0.8200
1623.3199, 228.5400, -1.0600
1623.3199, 1183.2100, -0.0100
1623.3300, 223.0500, -0.3500
1623.3400, 1174.6700, -0.9000
1623.3500, 222.0500, -0.2400
1623.3500, 1172.4700, -1.1700
1623.3500, 218.6500, -0.0100
1623.3600, 224.0400, -0.4800
1623.3700, 233.1100, -1.4600
1623.3700, 232.1700, -1.4200
1623.3900, 231.7000, -1.4000
1623.4000, 234.1000, -1.5100
1623.4000, 1179.7700, -0.2600
1623.4100, 1178.7600, -0.3800
1623.4200, 1176.4200, -0.6900
1623.4200, 228.1300, -1.0400
1623.4200, 221.0400, -0.1500
1623.4301, 231.2500, -1.3800
1623.4301, 1182.5100, -0.0400
1623.4301, 1172.8900, -1.1600
1623.4399, 226.3700, -0.8200
1623.4399, 219.3400, -0.0400
1623.4500, 225.0200, -0.6300
1623.4500, 1180.7800, -0.1600
1623.4700, 1175.0601, -0.8900
1623.4700, 230.8000, -1.3600
1623.4700, 1177.7700, -0.5200
1623.4900, 235.1100, -1.5600
1623.5200, 230.3700, -1.3400
1623.5200, 1173.3000, -1.1500
1623.5300, 227.7300, -1.0300
1623.5500, 222.7000, -0.3500
1623.5500, 220.0300, -0.0900
1623.5601, 1181.8101, -0.0900
1623.5601, 223.6800, -0.4700
1623.5601, 1184.2700, 0.0000
1623.5800, 229.9400, -1.3200
1623.5800, 1176.7800, -0.6800
1623.5900, 226.0000, -0.8100
1623.5900, 221.7000, -0.2400
1623.6000, 1175.4399, -0.8800
1623.6100, 1168.8000, -1.5800
1623.6200, 217.6000, 0.0000
1623.6200, 1169.7300, -1.5400
1623.6200, 1173.7000, -1.1300
1623.6300, 1179.1100, -0.3700
1623.6300, 224.6600, -0.6300
1623.6300, 1183.5500, -0.0100
1623.6400, 1170.1899, -1.5100
1623.6400, 1180.1100, -0.2600
1623.6500, 229.5200, -1.3100
1623.6500, 227.3400, -1.0200
1623.6600, 1167.8300, -1.6400
1623.6600, 1170.6300, -1.4900
1623.6700, 1178.1200, -0.5100
1623.6700, 218.3100, -0.0100
1623.6899, 220.7000, -0.1500
1623.7000, 1171.0699, -1.4700
1623.7200, 1181.1200, -0.1600
1623.7300, 1174.0900, -1.1200
1623.7300, 229.1000, -1.2900
1623.7300, 1182.8400, -0.0400
1623.7400, 219.0100, -0.0400
1623.7500, 235.1100, -1.6900
1623.7500, 1166.8199, -1.6900
1623.7500, 225.6300, -0.8000
1623.7500, 1175.8101, -0.8800
1623.7500, 1171.5000, -1.4500
1623.7600, 1177.1400, -0.6800
1623.7700, 223.3300, -0.4700
1623.7800, 222.3500, -0.3400
1623.7800, 226.9600, -1.0100
1623.8101, 1171.9200, -1.4300
1623.8101, 224.3000, -0.6200
1623.8199, 228.7000, -1.2700
1623.8400, 219.6900, -0.0800
1623.8400, 221.3600, -0.2400
1623.8400, 1174.4800, -1.1100
1623.8500, 1182.1400, -0.0900
1623.8500, 1179.4500, -0.3700
1623.8700, 1178.4700, -0.5100
1623.8800, 1172.3300, -1.4200
1623.8900, 1180.4500, -0.2600
1623.9000, 1176.1801, -0.8700
1623.9000, 1184.6000, 0.0000
1623.9000, 232.2400, -1.6800
1623.9100, 233.1600, -1.7300
1623.9100, 225.2600, -0.8000
1623.9100, 228.3000, -1.2600
1623.9100, 226.5800, -1.0000
1623.9200, 231.7900, -1.6600
1623.9399, 1177.5000, -0.6700
1623.9500, 231.3400, -1.6300
1623.9500, 234.1200, -1.7900
1623.9500, 1172.7400, -1.4000
1623.9600, 217.2700, 0.0000
1623.9600, 1183.8800, -0.0100
1623.9600, 220.3700, -0.1500
1623.9600, 1174.8500, -1.1000
1623.9800, 230.9100, -1.6100
1623.9800, 222.9900, -0.4700
1623.9800, 1181.4600, -0.1600
1623.9900, 217.9800, -0.0100
1624.0100, 223.9500, -0.6200
1624.0100, 222.0100, -0.3400
1624.0200, 227.9100, -1.2500
1624.0300, 230.4800, -1.5900
1624.0400, 1183.1700, -0.0400
1624.0400, 1173.1400, -1.3800
1624.0500, 235.1100, -1.8600
1624.0500, 218.6800, -0.0400
1624.0601, 226.2100, -1.0000
1624.0601, 1176.5300, -0.8600
1624.0800, 1178.8101, -0.5100
1624.0800, 224.9100, -0.7900
1624.0800, 1179.7900, -0.3700
1624.0900, 230.0600, -1.5700
1624.1000, 1175.2200, -1.0900
1624.1000, 221.0300, -0.2400
1624.1300, 1177.8400, -0.6700
1624.1300, 1173.5300, -1.3700
1624.1300, 227.5300, -1.2400
1624.1300, 219.3700, -0.0800
1624.1400, 1182.4700, -0.0900
1624.1400, 1180.7800, -0.2600
1624.1500, 229.6500, -1.5500
1624.1700, 1169.6600, -1.8200
1624.1700, 1168.7500, -1.8800
1624.1801, 1170.1000, -1.8000
1624.2000, 1170.5400, -1.7700
1624.2000, 222.6500, -0.4700
1624.2100, 223.6100, -0.6100
1624.2100, 225.8500, -0.9900
1624.2200, 1167.8000, -1.9400
1624.2200, 229.2500, -1.5300
1624.2300, 1176.8900, -0.8600
1624.2300, 1173.9100, -1.3500
1624.2300, 1175.5900, -1.0800
1624.2400, 220.0400, -0.1500
1624.2400, 1170.9600, -1.7500
1624.2500, 1184.9301, 0.0000
1624.2500, 227.1600, -1.2200
1624.2600, 221.6800, -0.3400
1624.2600, 1181.7800, -0.1600
1624.2600, 224.5600, -0.7900
1624.2800, 1171.3800, -1.7200
1624.2900, 1184.2100, -0.0100
1624.3000, 1179.1400, -0.5100
1624.3000, 216.9500, 0.0000
1624.3101, 228.8500, -1.5100
1624.3199, 235.1100, -2.0100
1624.3199, 1166.8199, -2.0100
1624.3199, 217.6600, -0.0100
1624.3199, 1180.1200, -0.3700
1624.3199, 1178.1801, -0.6700
1624.3300, 1171.7900, -1.7000
1624.3400, 1174.2800, -1.3400
1624.3500, 1183.4900, -0.0400
1624.3600, 220.7100, -0.2400
1624.3700, 225.5000, -0.9800
1624.3700, 218.3600, -0.0400
1624.3800, 1175.9399, -1.0700
1624.3800, 226.7900, -1.2100
1624.3900, 1172.1899, -1.6800
1624.4000, 228.4600, -1.5000
1624.4000, 1181.1000, -0.2600
1624.4000, 1177.2300, -0.8500
1624.4100, 223.2800, -0.6100
1624.4301, 232.3100, -1.9700
1624.4301, 222.3200, -0.4700
1624.4301, 219.0500, -0.0800
1624.4301, 1182.7900, -0.0900
1624.4301, 233.2100, -2.0300
1624.4399, 231.8600, -1.9400
1624.4500, 224.2200, -0.7800
1624.4600, 1174.6500, -1.3300
1624.4600, 231.4300, -1.9100
1624.4600, 1172.5900, -1.6600
1624.4900, 234.1400, -2.1000
1624.4900, 231.0100, -1.8800
1624.5000, 228.0900, -1.4800
1624.5000, 221.3600, -0.3400
1624.5200, 226.4300, -1.2000
1624.5200, 1179.4700, -0.5000
1624.5200, 219.7200, -0.1500
1624.5300, 1178.5100, -0.6600
1624.5300, 225.1600, -0.9700
1624.5300, 230.5900, -1.8600
1624.5300, 1176.2900, -1.0600
1624.5400, 1182.1000, -0.1600
1624.5400, 1172.9800, -1.6400
1624.5699, 1180.4399, -0.3700
1624.5800, 1175.0100, -1.3200
1624.5800, 230.1800, -1.8400
1624.5900, 1177.5699, -0.8500
1624.5900, 235.1100, -2.1700
1624.6000, 1185.2500, 0.0000
1624.6000, 227.7100, -1.4700
1624.6200, 1184.5200, -0.0100
1624.6300, 222.9500, -0.6100
1624.6300, 1173.3600, -1.6200
1624.6300, 220.3900, -0.2400
1624.6400, 223.8900, -0.7800
1624.6400, 229.7800, -1.8100
1624.6600, 216.6400, 0.0000
1624.6600, 217.3400, -0.0100
1624.6600, 226.0800, -1.1900
1624.6700, 222.0000, -0.4600
1624.6700, 1183.8101, -0.0400
1624.6700, 1181.4200, -0.2600
1624.6899, 218.0400, -0.0400
1624.6899, 1176.6300, -1.0600
1624.7000, 224.8200, -0.9700
1624.7000, 1169.5900, -2.1300
1624.7100, 229.3900, -1.7900
1624.7100, 1170.0200, -2.1000
1624.7100, 1175.3600, -1.3000
1624.7200, 1168.7000, -2.2000
1624.7200, 227.3500, -1.4500
1624.7200, 1173.7300, -1.6100
1624.7300, 1170.4399, -2.0700
1624.7400, 1178.8400, -0.6600
